County Name,State Name,State Geography ID,Technology,Geography ID,Technical Generation Potential - MWh MWh
Santa Rosa,Florida,G12,land_based_wind,G1201130,2534981.15
Santa Rosa,Florida,G12,csp,G1201130,51659950.94
Santa Rosa,Florida,G12,residential_pv,G1201130,428790.33
Santa Rosa,Florida,G12,commercial_pv,G1201130,411392.96
Santa Rosa,Florida,G12,distributed_wind,G1201130,6948985.98
Sarasota,Florida,G12,utility_pv,G1201150,25838717.95
Sarasota,Florida,G12,land_based_wind,G1201150,37118.01
Sarasota,Florida,G12,csp,G1201150,671161.86
Sarasota,Florida,G12,residential_pv,G1201150,1195145.54
Sarasota,Florida,G12,commercial_pv,G1201150,1325682.38
Sarasota,Florida,G12,distributed_wind,G1201150,4079134.76
Seminole,Florida,G12,utility_pv,G1201170,5201561.22
Seminole,Florida,G12,land_based_wind,G1201170,18072.07
Seminole,Florida,G12,csp,G1201170,0.0
Seminole,Florida,G12,residential_pv,G1201170,1032927.91
Seminole,Florida,G12,commercial_pv,G1201170,1445496.96
Seminole,Florida,G12,distributed_wind,G1201170,3150964.95
Sumter,Florida,G12,utility_pv,G1201190,29780106.59
Sumter,Florida,G12,land_based_wind,G1201190,395002.73
Sumter,Florida,G12,csp,G1201190,5571974.22
Sumter,Florida,G12,residential_pv,G1201190,428381.64
Sumter,Florida,G12,commercial_pv,G1201190,130413.99
Sumter,Florida,G12,distributed_wind,G1201190,2811867.76
Suwannee,Florida,G12,utility_pv,G1201210,91956931.24
Suwannee,Florida,G12,land_based_wind,G1201210,2564211.03
Suwannee,Florida,G12,csp,G1201210,142895016.77
Suwannee,Florida,G12,residential_pv,G1201210,62669.81
Suwannee,Florida,G12,commercial_pv,G1201210,94915.27
Suwannee,Florida,G12,distributed_wind,G1201210,5712652.45
Taylor,Florida,G12,utility_pv,G1201230,76762046.37
Taylor,Florida,G12,land_based_wind,G1201230,303604.27
Taylor,Florida,G12,csp,G1201230,16290857.46
Taylor,Florida,G12,residential_pv,G1201230,44364.12
Taylor,Florida,G12,commercial_pv,G1201230,69768.89
Taylor,Florida,G12,distributed_wind,G1201230,3026634.33
Union,Florida,G12,utility_pv,G1201250,26487779.6
Union,Florida,G12,land_based_wind,G1201250,108292.48
Union,Florida,G12,csp,G1201250,2049993.77
Union,Florida,G12,residential_pv,G1201250,16272.24
Union,Florida,G12,commercial_pv,G1201250,32792.08
Union,Florida,G12,distributed_wind,G1201250,1680886.21
Volusia,Florida,G12,utility_pv,G1201270,56324596.26
Volusia,Florida,G12,land_based_wind,G1201270,162097.07
Volusia,Florida,G12,csp,G1201270,0.0
Volusia,Florida,G12,residential_pv,G1201270,1306364.43
Volusia,Florida,G12,commercial_pv,G1201270,1721417.04
Volusia,Florida,G12,distributed_wind,G1201270,8167547.64
Wakulla,Florida,G12,utility_pv,G1201290,15654686.61
Wakulla,Florida,G12,land_based_wind,G1201290,239877.76
Wakulla,Florida,G12,csp,G1201290,10040583.44
Wakulla,Florida,G12,residential_pv,G1201290,64796.07
Wakulla,Florida,G12,commercial_pv,G1201290,51113.71
Wakulla,Florida,G12,distributed_wind,G1201290,2321707.54
Walton,Florida,G12,utility_pv,G1201310,73476678.23
Walton,Florida,G12,land_based_wind,G1201310,2905216.79
Walton,Florida,G12,csp,G1201310,43128712.26
Walton,Florida,G12,residential_pv,G1201310,151279.2
Walton,Florida,G12,commercial_pv,G1201310,290165.81
Walton,Florida,G12,distributed_wind,G1201310,7985966.33
Washington,Florida,G12,utility_pv,G1201330,49753193.86
Washington,Florida,G12,land_based_wind,G1201330,644211.81
Washington,Florida,G12,csp,G1201330,14884642.36
Washington,Florida,G12,residential_pv,G1201330,46902.86
Washington,Florida,G12,commercial_pv,G1201330,127486.76
Washington,Florida,G12,distributed_wind,G1201330,4743322.16
Appling,Georgia,G13,utility_pv,G1300010,49844305.36
Appling,Georgia,G13,land_based_wind,G1300010,111508.99
Appling,Georgia,G13,csp,G1300010,0.0
Appling,Georgia,G13,residential_pv,G1300010,30687.44
Appling,Georgia,G13,commercial_pv,G1300010,72393.16
Appling,Georgia,G13,distributed_wind,G1300010,5851125.6
Atkinson,Georgia,G13,utility_pv,G1300030,32780164.15
Atkinson,Georgia,G13,land_based_wind,G1300030,100546.65
Atkinson,Georgia,G13,csp,G1300030,0.0
Atkinson,Georgia,G13,residential_pv,G1300030,14416.69
Atkinson,Georgia,G13,commercial_pv,G1300030,28919.94
Atkinson,Georgia,G13,distributed_wind,G1300030,2443855.08
Bacon,Georgia,G13,utility_pv,G1300050,29235834.38
Bacon,Georgia,G13,land_based_wind,G1300050,49547.15
Bacon,Georgia,G13,csp,G1300050,0.0
Bacon,Georgia,G13,residential_pv,G1300050,17627.69
Bacon,Georgia,G13,commercial_pv,G1300050,38441.39
Bacon,Georgia,G13,distributed_wind,G1300050,3317220.44
Baker,Georgia,G13,utility_pv,G1300070,39104066.28
Baker,Georgia,G13,land_based_wind,G1300070,1129377.14
Baker,Georgia,G13,csp,G1300070,16217832.28
Baker,Georgia,G13,residential_pv,G1300070,7021.36
Baker,Georgia,G13,commercial_pv,G1300070,5043.14
Baker,Georgia,G13,distributed_wind,G1300070,1949995.53
Baldwin,Georgia,G13,utility_pv,G1300090,18444588.02
Baldwin,Georgia,G13,land_based_wind,G1300090,945189.19
Baldwin,Georgia,G13,csp,G1300090,0.0
Baldwin,Georgia,G13,residential_pv,G1300090,66068.86
Baldwin,Georgia,G13,commercial_pv,G1300090,127258.65
Baldwin,Georgia,G13,distributed_wind,G1300090,1764943.47
Banks,Georgia,G13,utility_pv,G1300110,8072668.14
Banks,Georgia,G13,land_based_wind,G1300110,488455.21
Banks,Georgia,G13,csp,G1300110,0.0
Banks,Georgia,G13,residential_pv,G1300110,34751.71
Banks,Georgia,G13,commercial_pv,G1300110,61323.63
Banks,Georgia,G13,distributed_wind,G1300110,1686743.32
Barrow,Georgia,G13,utility_pv,G1300130,10071305.45
Barrow,Georgia,G13,land_based_wind,G1300130,149182.15
Barrow,Georgia,G13,csp,G1300130,558993.95
Barrow,Georgia,G13,residential_pv,G1300130,154946.93
Barrow,Georgia,G13,commercial_pv,G1300130,148758.66
Barrow,Georgia,G13,distributed_wind,G1300130,1657231.63
Bartow,Georgia,G13,utility_pv,G1300150,20358034.82
Bartow,Georgia,G13,land_based_wind,G1300150,3233808.86
Bartow,Georgia,G13,csp,G1300150,0.0
Bartow,Georgia,G13,residential_pv,G1300150,191633.13
Bartow,Georgia,G13,commercial_pv,G1300150,417177.57
Bartow,Georgia,G13,distributed_wind,G1300150,4604317.39
Ben Hill,Georgia,G13,utility_pv,G1300170,27162377.11
Ben Hill,Georgia,G13,land_based_wind,G1300170,412367.26
Ben Hill,Georgia,G13,csp,G1300170,0.0
Ben Hill,Georgia,G13,residential_pv,G1300170,31761.87
Ben Hill,Georgia,G13,commercial_pv,G1300170,51524.3
Ben Hill,Georgia,G13,distributed_wind,G1300170,2701559.91
Berrien,Georgia,G13,utility_pv,G1300190,45753979.25
Berrien,Georgia,G13,land_based_wind,G1300190,252097.16
Berrien,Georgia,G13,csp,G1300190,0.0
Berrien,Georgia,G13,residential_pv,G1300190,38701.78
Berrien,Georgia,G13,commercial_pv,G1300190,49842.93
Berrien,Georgia,G13,distributed_wind,G1300190,4672190.57
Bibb,Georgia,G13,utility_pv,G1300210,13894735.8
Bibb,Georgia,G13,land_based_wind,G1300210,143529.87
Bibb,Georgia,G13,csp,G1300210,699274.24
Bibb,Georgia,G13,residential_pv,G1300210,270311.79
Bibb,Georgia,G13,commercial_pv,G1300210,563913.47
Bibb,Georgia,G13,distributed_wind,G1300210,1883074.26
Bleckley,Georgia,G13,utility_pv,G1300230,24443974.91
Bleckley,Georgia,G13,land_based_wind,G1300230,414353.74
Bleckley,Georgia,G13,csp,G1300230,6604472.71
Bleckley,Georgia,G13,residential_pv,G1300230,24295.2
Bleckley,Georgia,G13,commercial_pv,G1300230,35899.97
Bleckley,Georgia,G13,distributed_wind,G1300230,2261259.62
Brantley,Georgia,G13,utility_pv,G1300250,34383132.49
Brantley,Georgia,G13,land_based_wind,G1300250,59861.25
Brantley,Georgia,G13,csp,G1300250,0.0
Brantley,Georgia,G13,residential_pv,G1300250,30369.98
Brantley,Georgia,G13,commercial_pv,G1300250,17087.7
Brantley,Georgia,G13,distributed_wind,G1300250,3631340.13
Brooks,Georgia,G13,utility_pv,G1300270,47471793.49
Brooks,Georgia,G13,land_based_wind,G1300270,520822.76
Brooks,Georgia,G13,csp,G1300270,971796.08
Brooks,Georgia,G13,residential_pv,G1300270,35049.45
Brooks,Georgia,G13,commercial_pv,G1300270,37233.01
Brooks,Georgia,G13,distributed_wind,G1300270,4623313.38
Bryan,Georgia,G13,utility_pv,G1300290,17197421.38
Bryan,Georgia,G13,land_based_wind,G1300290,75014.69
Bryan,Georgia,G13,csp,G1300290,0.0
Bryan,Georgia,G13,residential_pv,G1300290,76931.69
Bryan,Georgia,G13,commercial_pv,G1300290,97062.13
Bryan,Georgia,G13,distributed_wind,G1300290,1999117.85
Bulloch,Georgia,G13,utility_pv,G1300310,58482484.16
Bulloch,Georgia,G13,land_based_wind,G1300310,146056.83
Bulloch,Georgia,G13,csp,G1300310,0.0
Bulloch,Georgia,G13,residential_pv,G1300310,107451.22
Bulloch,Georgia,G13,commercial_pv,G1300310,204500.58
Bulloch,Georgia,G13,distributed_wind,G1300310,8923236.42
Burke,Georgia,G13,utility_pv,G1300330,73430374.56
Burke,Georgia,G13,land_based_wind,G1300330,814388.89
Burke,Georgia,G13,csp,G1300330,5343004.86
Burke,Georgia,G13,residential_pv,G1300330,37872.76
Burke,Georgia,G13,commercial_pv,G1300330,94177.42
Burke,Georgia,G13,distributed_wind,G1300330,5901570.78
Butts,Georgia,G13,utility_pv,G1300350,16014292.13
Butts,Georgia,G13,land_based_wind,G1300350,929077.07
Butts,Georgia,G13,csp,G1300350,4780568.6
Butts,Georgia,G13,residential_pv,G1300350,56682.01
Butts,Georgia,G13,commercial_pv,G1300350,41935.78
Butts,Georgia,G13,distributed_wind,G1300350,1676937.79
Calhoun,Georgia,G13,utility_pv,G1300370,30248277.46
Calhoun,Georgia,G13,land_based_wind,G1300370,400006.01
Calhoun,Georgia,G13,csp,G1300370,2866536.53
Calhoun,Georgia,G13,residential_pv,G1300370,9152.2
Calhoun,Georgia,G13,commercial_pv,G1300370,32900.26
Calhoun,Georgia,G13,distributed_wind,G1300370,1590993.87
Camden,Georgia,G13,utility_pv,G1300390,32880780.38
Camden,Georgia,G13,land_based_wind,G1300390,35839.52
Camden,Georgia,G13,csp,G1300390,0.0
Camden,Georgia,G13,residential_pv,G1300390,93689.58
Camden,Georgia,G13,commercial_pv,G1300390,91937.91
Camden,Georgia,G13,distributed_wind,G1300390,3438026.01
Candler,Georgia,G13,utility_pv,G1300430,24050051.63
Candler,Georgia,G13,land_based_wind,G1300430,99254.81
Candler,Georgia,G13,csp,G1300430,0.0
Candler,Georgia,G13,residential_pv,G1300430,15430.83
Candler,Georgia,G13,commercial_pv,G1300430,41885.88
Candler,Georgia,G13,distributed_wind,G1300430,3220101.34
Carroll,Georgia,G13,utility_pv,G1300450,30534865.67
Carroll,Georgia,G13,land_based_wind,G1300450,1416017.52
Carroll,Georgia,G13,csp,G1300450,0.0
Carroll,Georgia,G13,residential_pv,G1300450,230543.89
Carroll,Georgia,G13,commercial_pv,G1300450,221970.5
Carroll,Georgia,G13,distributed_wind,G1300450,6014339.42
Catoosa,Georgia,G13,utility_pv,G1300470,5586436.82
Catoosa,Georgia,G13,land_based_wind,G1300470,288374.83
Catoosa,Georgia,G13,csp,G1300470,0.0
Catoosa,Georgia,G13,residential_pv,G1300470,147817.45
Catoosa,Georgia,G13,commercial_pv,G1300470,74410.77
Catoosa,Georgia,G13,distributed_wind,G1300470,1658369.16
Charlton,Georgia,G13,utility_pv,G1300490,48062773.45
Charlton,Georgia,G13,land_based_wind,G1300490,394020.8
Charlton,Georgia,G13,csp,G1300490,1520239.32
Charlton,Georgia,G13,residential_pv,G1300490,18222.68
Charlton,Georgia,G13,commercial_pv,G1300490,24765.52
Charlton,Georgia,G13,distributed_wind,G1300490,2028540.3
Chatham,Georgia,G13,utility_pv,G1300510,8978992.37
Chatham,Georgia,G13,land_based_wind,G1300510,51618.15
Chatham,Georgia,G13,csp,G1300510,0.0
Chatham,Georgia,G13,residential_pv,G1300510,540671.03
Chatham,Georgia,G13,commercial_pv,G1300510,883791.28
Chatham,Georgia,G13,distributed_wind,G1300510,2959912.72
Chattahoochee,Georgia,G13,utility_pv,G1300530,1740512.66
Chattahoochee,Georgia,G13,land_based_wind,G1300530,1424303.67
Chattahoochee,Georgia,G13,csp,G1300530,0.0
Chattahoochee,Georgia,G13,residential_pv,G1300530,4504.9
Chattahoochee,Georgia,G13,commercial_pv,G1300530,10834.57
Chattahoochee,Georgia,G13,distributed_wind,G1300530,532282.06
Chattooga,Georgia,G13,utility_pv,G1300550,9006281.9
Chattooga,Georgia,G13,land_based_wind,G1300550,1432900.94
Chattooga,Georgia,G13,csp,G1300550,0.0
Chattooga,Georgia,G13,residential_pv,G1300550,45281.47
Chattooga,Georgia,G13,commercial_pv,G1300550,77219.88
Chattooga,Georgia,G13,distributed_wind,G1300550,2507293.27
Cherokee,Georgia,G13,utility_pv,G1300570,6501070.65
Cherokee,Georgia,G13,land_based_wind,G1300570,1301757.02
Cherokee,Georgia,G13,csp,G1300570,0.0
Cherokee,Georgia,G13,residential_pv,G1300570,547180.1
Cherokee,Georgia,G13,commercial_pv,G1300570,487784.59
Cherokee,Georgia,G13,distributed_wind,G1300570,2953857.52
Clarke,Georgia,G13,utility_pv,G1300590,5062172.3
Clarke,Georgia,G13,land_based_wind,G1300590,48065.48
Clarke,Georgia,G13,csp,G1300590,84539.56
Clarke,Georgia,G13,residential_pv,G1300590,135541.16
Clarke,Georgia,G13,commercial_pv,G1300590,301461.67
Clarke,Georgia,G13,distributed_wind,G1300590,806997.39
Clay,Georgia,G13,utility_pv,G1300610,16211166.22
Clay,Georgia,G13,land_based_wind,G1300610,1651110.49
Clay,Georgia,G13,csp,G1300610,10748129.65
Clay,Georgia,G13,residential_pv,G1300610,4297.86
Clay,Georgia,G13,commercial_pv,G1300610,14438.43
Clay,Georgia,G13,distributed_wind,G1300610,1278025.75
Clayton,Georgia,G13,utility_pv,G1300630,1910276.53
Clayton,Georgia,G13,land_based_wind,G1300630,131246.75
Clayton,Georgia,G13,csp,G1300630,0.0
Clayton,Georgia,G13,residential_pv,G1300630,416513.51
Clayton,Georgia,G13,commercial_pv,G1300630,730401.52
Clayton,Georgia,G13,distributed_wind,G1300630,1648561.83
Clinch,Georgia,G13,utility_pv,G1300650,62031775.36
Clinch,Georgia,G13,land_based_wind,G1300650,15755.21
Clinch,Georgia,G13,csp,G1300650,0.0
Clinch,Georgia,G13,residential_pv,G1300650,13162.93
Clinch,Georgia,G13,commercial_pv,G1300650,22550.3
Clinch,Georgia,G13,distributed_wind,G1300650,1665543.2
Cobb,Georgia,G13,utility_pv,G1300670,1395040.47
Cobb,Georgia,G13,land_based_wind,G1300670,67813.57
Cobb,Georgia,G13,csp,G1300670,0.0
Cobb,Georgia,G13,residential_pv,G1300670,1532282.09
Cobb,Georgia,G13,commercial_pv,G1300670,1326401.95
Cobb,Georgia,G13,distributed_wind,G1300670,2370558.95
Coffee,Georgia,G13,utility_pv,G1300690,61873146.83
Coffee,Georgia,G13,land_based_wind,G1300690,200249.55
Coffee,Georgia,G13,csp,G1300690,0.0
Coffee,Georgia,G13,residential_pv,G1300690,71317.87
Coffee,Georgia,G13,commercial_pv,G1300690,142869.25
Coffee,Georgia,G13,distributed_wind,G1300690,7076984.41
Colquitt,Georgia,G13,utility_pv,G1300710,61901381.15
Colquitt,Georgia,G13,land_based_wind,G1300710,585808.13
Colquitt,Georgia,G13,csp,G1300710,1133539.88
Colquitt,Georgia,G13,residential_pv,G1300710,73320.32
Colquitt,Georgia,G13,commercial_pv,G1300710,107570.55
Colquitt,Georgia,G13,distributed_wind,G1300710,6531527.07
Columbia,Georgia,G13,utility_pv,G1300730,18499681.08
Columbia,Georgia,G13,land_based_wind,G1300730,858346.34
Columbia,Georgia,G13,csp,G1300730,740832.75
Columbia,Georgia,G13,residential_pv,G1300730,316704.55
Columbia,Georgia,G13,commercial_pv,G1300730,250270.21
Columbia,Georgia,G13,distributed_wind,G1300730,1530289.37
Cook,Georgia,G13,utility_pv,G1300750,23103957.88
Cook,Georgia,G13,land_based_wind,G1300750,115069.2
Cook,Georgia,G13,csp,G1300750,0.0
Cook,Georgia,G13,residential_pv,G1300750,32684.25
Cook,Georgia,G13,commercial_pv,G1300750,78520.53
Cook,Georgia,G13,distributed_wind,G1300750,3228823.92
Coweta,Georgia,G13,utility_pv,G1300770,25888665.35
Coweta,Georgia,G13,land_based_wind,G1300770,741659.51
Coweta,Georgia,G13,csp,G1300770,0.0
Coweta,Georgia,G13,residential_pv,G1300770,325455.91
Coweta,Georgia,G13,commercial_pv,G1300770,317882.01
Coweta,Georgia,G13,distributed_wind,G1300770,4278117.81
Crawford,Georgia,G13,utility_pv,G1300790,27012233.03
Crawford,Georgia,G13,land_based_wind,G1300790,1719871.77
Crawford,Georgia,G13,csp,G1300790,5576722.16
Crawford,Georgia,G13,residential_pv,G1300790,23491.89
Crawford,Georgia,G13,commercial_pv,G1300790,22746.33
Crawford,Georgia,G13,distributed_wind,G1300790,2379078.97
Crisp,Georgia,G13,utility_pv,G1300810,28427415.03
Crisp,Georgia,G13,land_based_wind,G1300810,448515.65
Crisp,Georgia,G13,csp,G1300810,0.0
Crisp,Georgia,G13,residential_pv,G1300810,40698.22
Crisp,Georgia,G13,commercial_pv,G1300810,85206.0
Crisp,Georgia,G13,distributed_wind,G1300810,3482371.01
Dade,Georgia,G13,utility_pv,G1300830,5723616.44
Dade,Georgia,G13,land_based_wind,G1300830,521875.92
Dade,Georgia,G13,csp,G1300830,0.0
Dade,Georgia,G13,residential_pv,G1300830,41327.44
Dade,Georgia,G13,commercial_pv,G1300830,55640.93
Dade,Georgia,G13,distributed_wind,G1300830,2750136.12
Dawson,Georgia,G13,utility_pv,G1300850,2876329.69
Dawson,Georgia,G13,land_based_wind,G1300850,782453.56
Dawson,Georgia,G13,csp,G1300850,0.0
Dawson,Georgia,G13,residential_pv,G1300850,52863.66
Dawson,Georgia,G13,commercial_pv,G1300850,46610.19
Dawson,Georgia,G13,distributed_wind,G1300850,1438151.76
Decatur,Georgia,G13,utility_pv,G1300870,58973046.17
Decatur,Georgia,G13,land_based_wind,G1300870,2331398.88
Decatur,Georgia,G13,csp,G1300870,39195812.39
Decatur,Georgia,G13,residential_pv,G1300870,52159.61
Decatur,Georgia,G13,commercial_pv,G1300870,124835.21
Decatur,Georgia,G13,distributed_wind,G1300870,4538682.98
DeKalb,Georgia,G13,utility_pv,G1300890,894913.73
DeKalb,Georgia,G13,land_based_wind,G1300890,27426.55
DeKalb,Georgia,G13,csp,G1300890,0.0
DeKalb,Georgia,G13,residential_pv,G1300890,1163043.24
DeKalb,Georgia,G13,commercial_pv,G1300890,2126585.53
DeKalb,Georgia,G13,distributed_wind,G1300890,1514019.03
Dodge,Georgia,G13,utility_pv,G1300910,50195188.99
Dodge,Georgia,G13,land_based_wind,G1300910,328295.25
Dodge,Georgia,G13,csp,G1300910,0.0
Dodge,Georgia,G13,residential_pv,G1300910,35137.82
Dodge,Georgia,G13,commercial_pv,G1300910,65379.97
Dodge,Georgia,G13,distributed_wind,G1300910,4964687.49
Dooly,Georgia,G13,utility_pv,G1300930,44051375.34
Dooly,Georgia,G13,land_based_wind,G1300930,959505.02
Dooly,Georgia,G13,csp,G1300930,7322108.85
Dooly,Georgia,G13,residential_pv,G1300930,22814.94
Dooly,Georgia,G13,commercial_pv,G1300930,64793.57
Dooly,Georgia,G13,distributed_wind,G1300930,4100204.68
Dougherty,Georgia,G13,utility_pv,G1300950,28124160.74
Dougherty,Georgia,G13,land_based_wind,G1300950,368776.15
Dougherty,Georgia,G13,csp,G1300950,3757763.08
Dougherty,Georgia,G13,residential_pv,G1300950,137111.37
Dougherty,Georgia,G13,commercial_pv,G1300950,322963.39
Dougherty,Georgia,G13,distributed_wind,G1300950,2136836.74
Douglas,Georgia,G13,utility_pv,G1300970,4324442.84
Douglas,Georgia,G13,land_based_wind,G1300970,443980.69
Douglas,Georgia,G13,csp,G1300970,0.0
Douglas,Georgia,G13,residential_pv,G1300970,297764.74
Douglas,Georgia,G13,commercial_pv,G1300970,338823.84
Douglas,Georgia,G13,distributed_wind,G1300970,1824492.24
Early,Georgia,G13,utility_pv,G1300990,58601349.97
Early,Georgia,G13,land_based_wind,G1300990,1070927.61
Early,Georgia,G13,csp,G1300990,19194234.72
Early,Georgia,G13,residential_pv,G1300990,20889.75
Early,Georgia,G13,commercial_pv,G1300990,45717.23
Early,Georgia,G13,distributed_wind,G1300990,4344623.88
Echols,Georgia,G13,utility_pv,G1301010,33496743.3
Echols,Georgia,G13,land_based_wind,G1301010,13014.75
Echols,Georgia,G13,csp,G1301010,0.0
Echols,Georgia,G13,residential_pv,G1301010,6023.08
Echols,Georgia,G13,commercial_pv,G1301010,13433.48
Echols,Georgia,G13,distributed_wind,G1301010,1103948.65
Effingham,Georgia,G13,utility_pv,G1301030,32061791.5
Effingham,Georgia,G13,land_based_wind,G1301030,56815.32
Effingham,Georgia,G13,csp,G1301030,0.0
Effingham,Georgia,G13,residential_pv,G1301030,121452.5
Effingham,Georgia,G13,commercial_pv,G1301030,120633.38
Effingham,Georgia,G13,distributed_wind,G1301030,4250964.74
Elbert,Georgia,G13,utility_pv,G1301050,27875912.78
Elbert,Georgia,G13,land_based_wind,G1301050,1094778.82
Elbert,Georgia,G13,csp,G1301050,9974363.03
Elbert,Georgia,G13,residential_pv,G1301050,40819.31
Elbert,Georgia,G13,commercial_pv,G1301050,83433.97
Elbert,Georgia,G13,distributed_wind,G1301050,2936643.03
Emanuel,Georgia,G13,utility_pv,G1301070,67811906.16
Emanuel,Georgia,G13,land_based_wind,G1301070,416791.22
Emanuel,Georgia,G13,csp,G1301070,1613478.94
Emanuel,Georgia,G13,residential_pv,G1301070,44546.6
Emanuel,Georgia,G13,commercial_pv,G1301070,100023.78
Emanuel,Georgia,G13,distributed_wind,G1301070,7169314.39
Evans,Georgia,G13,utility_pv,G1301090,14615219.55
Evans,Georgia,G13,land_based_wind,G1301090,72529.88
Evans,Georgia,G13,csp,G1301090,0.0
Evans,Georgia,G13,residential_pv,G1301090,16997.67
Evans,Georgia,G13,commercial_pv,G1301090,54196.98
Evans,Georgia,G13,distributed_wind,G1301090,2967188.91
Fannin,Georgia,G13,utility_pv,G1301110,86397.11
Fannin,Georgia,G13,land_based_wind,G1301110,1017836.6
Fannin,Georgia,G13,csp,G1301110,0.0
Fannin,Georgia,G13,residential_pv,G1301110,66861.8
Fannin,Georgia,G13,commercial_pv,G1301110,32231.78
Fannin,Georgia,G13,distributed_wind,G1301110,3321347.67
Fayette,Georgia,G13,utility_pv,G1301130,12236158.29
Fayette,Georgia,G13,land_based_wind,G1301130,72517.31
Fayette,Georgia,G13,csp,G1301130,0.0
Fayette,Georgia,G13,residential_pv,G1301130,294344.49
Fayette,Georgia,G13,commercial_pv,G1301130,245039.07
Fayette,Georgia,G13,distributed_wind,G1301130,1652757.92
Floyd,Georgia,G13,utility_pv,G1301150,24677990.62
Floyd,Georgia,G13,land_based_wind,G1301150,2630330.77
Floyd,Georgia,G13,csp,G1301150,0.0
Floyd,Georgia,G13,residential_pv,G1301150,174877.88
Floyd,Georgia,G13,commercial_pv,G1301150,343122.69
Floyd,Georgia,G13,distributed_wind,G1301150,4245323.37
Forsyth,Georgia,G13,utility_pv,G1301170,5112643.78
Forsyth,Georgia,G13,land_based_wind,G1301170,190967.28
Forsyth,Georgia,G13,csp,G1301170,0.0
Forsyth,Georgia,G13,residential_pv,G1301170,463979.52
Forsyth,Georgia,G13,commercial_pv,G1301170,295072.17
Forsyth,Georgia,G13,distributed_wind,G1301170,1330263.86
Franklin,Georgia,G13,utility_pv,G1301190,16148738.13
Franklin,Georgia,G13,land_based_wind,G1301190,392389.37
Franklin,Georgia,G13,csp,G1301190,1757473.74
Franklin,Georgia,G13,residential_pv,G1301190,41093.65
Franklin,Georgia,G13,commercial_pv,G1301190,62161.48
Franklin,Georgia,G13,distributed_wind,G1301190,2378703.96
Fulton,Georgia,G13,utility_pv,G1301210,7450105.92
Fulton,Georgia,G13,land_based_wind,G1301210,224766.04
Fulton,Georgia,G13,csp,G1301210,0.0
Fulton,Georgia,G13,residential_pv,G1301210,1242681.04
Fulton,Georgia,G13,commercial_pv,G1301210,2643333.86
Fulton,Georgia,G13,distributed_wind,G1301210,5258131.79
Gilmer,Georgia,G13,utility_pv,G1301230,326592.58
Gilmer,Georgia,G13,land_based_wind,G1301230,2064133.94
Gilmer,Georgia,G13,csp,G1301230,0.0
Gilmer,Georgia,G13,residential_pv,G1301230,60370.56
Gilmer,Georgia,G13,commercial_pv,G1301230,43389.51
Gilmer,Georgia,G13,distributed_wind,G1301230,3281239.77
Glascock,Georgia,G13,utility_pv,G1301250,10699570.7
Glascock,Georgia,G13,land_based_wind,G1301250,514812.52
Glascock,Georgia,G13,csp,G1301250,3898710.02
Glascock,Georgia,G13,residential_pv,G1301250,4266.37
Glascock,Georgia,G13,commercial_pv,G1301250,9879.06
Glascock,Georgia,G13,distributed_wind,G1301250,1507800.41
Glynn,Georgia,G13,utility_pv,G1301270,18690259.39
Glynn,Georgia,G13,land_based_wind,G1301270,31053.18
Glynn,Georgia,G13,csp,G1301270,0.0
Glynn,Georgia,G13,residential_pv,G1301270,169379.24
Glynn,Georgia,G13,commercial_pv,G1301270,311884.41
Glynn,Georgia,G13,distributed_wind,G1301270,2739323.18
Gordon,Georgia,G13,utility_pv,G1301290,19638384.31
Gordon,Georgia,G13,land_based_wind,G1301290,1861151.31
Gordon,Georgia,G13,csp,G1301290,0.0
Gordon,Georgia,G13,residential_pv,G1301290,99870.56
Gordon,Georgia,G13,commercial_pv,G1301290,231309.75
Gordon,Georgia,G13,distributed_wind,G1301290,3232131.54
Grady,Georgia,G13,utility_pv,G1301310,38787723.54
Grady,Georgia,G13,land_based_wind,G1301310,295471.44
Grady,Georgia,G13,csp,G1301310,498747.29
Grady,Georgia,G13,residential_pv,G1301310,43471.9
Grady,Georgia,G13,commercial_pv,G1301310,41886.1
Grady,Georgia,G13,distributed_wind,G1301310,4784925.98
Greene,Georgia,G13,utility_pv,G1301330,22378150.82
Greene,Georgia,G13,land_based_wind,G1301330,1664411.91
Greene,Georgia,G13,csp,G1301330,1574167.12
Greene,Georgia,G13,residential_pv,G1301330,39401.62
Greene,Georgia,G13,commercial_pv,G1301330,69039.35
Greene,Georgia,G13,distributed_wind,G1301330,3120219.78
Gwinnett,Georgia,G13,utility_pv,G1301350,2899572.59
Gwinnett,Georgia,G13,land_based_wind,G1301350,49780.04
Gwinnett,Georgia,G13,csp,G1301350,0.0
Gwinnett,Georgia,G13,residential_pv,G1301350,1596458.19
Gwinnett,Georgia,G13,commercial_pv,G1301350,1882145.22
Gwinnett,Georgia,G13,distributed_wind,G1301350,2879964.08
Habersham,Georgia,G13,utility_pv,G1301370,4928456.41
Habersham,Georgia,G13,land_based_wind,G1301370,1312727.19
Habersham,Georgia,G13,csp,G1301370,0.0
Habersham,Georgia,G13,residential_pv,G1301370,85301.03
Habersham,Georgia,G13,commercial_pv,G1301370,105765.39
Habersham,Georgia,G13,distributed_wind,G1301370,2379658.71
Hall,Georgia,G13,utility_pv,G1301390,8358413.5
Hall,Georgia,G13,land_based_wind,G1301390,617068.55
Hall,Georgia,G13,csp,G1301390,0.0
